x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,label,index
6,20,262749,3,10,0,2,4,0,0,0,35,-1.0,9338
6,23,228230,6,10,12,1,4,1,0,0,47,-1.0,27521
6,45,116360,1,9,0,4,3,1,0,0,35,-1.0,19350
2,60,141221,6,13,7,5,1,0,0,2163,25,-1.0,24714
6,25,209230,3,9,0,2,4,1,0,0,6,-1.0,13666
6,69,88566,6,5,0,5,4,0,1424,0,35,-1.0,3487
6,18,122775,3,9,0,2,4,0,0,0,35,-1.0,29576
8,46,125892,6,10,9,5,4,0,0,0,40,1.0,11978
6,40,143046,3,13,4,4,4,1,0,0,45,-1.0,13554
6,33,203488,1,10,12,4,4,0,0,0,40,-1.0,10378
6,56,195668,6,6,0,5,4,0,0,0,35,1.0,12020
4,43,240504,6,10,8,5,4,0,0,0,70,1.0,26980
6,29,215504,6,9,2,5,4,0,0,0,40,-1.0,13075
6,26,68001,3,14,4,4,4,1,0,0,40,-1.0,27802
6,25,29020,1,12,10,4,3,1,0,0,45,-1.0,16944
6,56,182062,6,13,14,5,4,0,0,0,48,1.0,27956
6,35,108293,5,13,4,3,4,1,0,0,32,1.0,31349
6,55,320835,6,13,12,5,4,0,0,0,50,1.0,2553
6,50,147629,6,14,4,5,4,0,15024,0,45,1.0,1959
6,19,216937,3,9,1,0,0,1,0,0,60,-1.0,22251
6,27,140863,3,9,5,4,4,0,0,0,60,-1.0,24408
6,42,155106,3,10,2,4,4,0,0,0,45,-1.0,15347
0,24,83374,3,10,4,4,1,0,0,0,30,1.0,23337
4,56,32316,5,8,8,4,4,1,0,0,40,-1.0,29231
6,36,288103,0,7,2,4,3,0,0,0,40,-1.0,11596
6,34,204991,1,10,8,2,4,0,0,0,44,-1.0,2066
6,32,391874,6,9,13,5,4,0,0,0,40,-1.0,14702
6,59,118358,6,9,13,5,4,0,0,0,40,1.0,23906
6,40,91959,6,13,4,5,4,0,0,0,46,1.0,27433
6,18,395026,3,7,0,2,4,0,0,0,12,-1.0,14943
6,28,42734,3,9,1,2,4,0,0,0,40,-1.0,2360
4,48,38819,6,9,13,5,4,0,0,0,36,-1.0,13061
6,23,211678,3,10,2,4,4,0,0,0,40,-1.0,73
6,42,37869,1,10,2,4,4,0,0,1590,40,-1.0,9082
4,17,413557,3,5,12,2,4,1,0,0,40,-1.0,14843
8,43,117022,2,9,11,3,3,0,0,0,40,-1.0,9878
6,33,37274,6,13,4,5,4,0,0,0,65,-1.0,179
6,40,272960,6,12,14,5,4,0,0,0,42,1.0,28276
2,26,375313,3,10,7,2,1,0,0,0,40,-1.0,32036
6,19,517036,1,9,13,4,4,1,0,0,40,-1.0,17330
8,65,103153,6,4,8,5,4,0,0,1411,40,-1.0,32274
0,44,163985,6,15,4,5,4,0,0,0,32,1.0,21561
6,20,137974,3,10,0,2,4,1,0,0,30,-1.0,29944
6,30,206051,6,9,1,5,4,0,0,0,40,1.0,3656
6,35,133454,1,6,2,4,4,0,0,0,50,-1.0,5481
6,32,96016,3,13,4,4,4,0,0,0,45,-1.0,3598
6,44,223194,6,9,13,5,3,0,0,1485,40,-1.0,30502
6,54,175594,6,9,13,5,4,0,0,0,40,-1.0,28340
6,23,174413,3,13,8,4,4,1,0,0,40,-1.0,19808
4,40,99185,6,13,4,5,4,0,0,0,60,-1.0,9953
6,28,71733,0,10,0,3,4,1,0,0,15,-1.0,21105
6,26,134945,3,9,2,0,4,0,0,0,40,-1.0,30835
6,23,107801,3,10,10,2,4,1,0,1617,25,-1.0,10594
6,53,137192,1,13,8,3,1,0,0,0,50,-1.0,22556
8,63,152163,6,9,9,5,4,0,0,0,40,-1.0,10936
0,65,78875,6,10,8,5,4,0,2290,0,40,-1.0,21324
6,40,185145,6,16,4,5,4,0,0,0,40,1.0,2481
6,50,138514,1,10,10,3,3,1,0,0,40,-1.0,16914
6,50,196232,6,9,8,5,4,0,7688,0,50,1.0,520
8,19,176831,3,10,0,2,3,1,0,0,35,-1.0,23791
6,62,123411,6,4,5,5,4,0,0,0,53,-1.0,28833
6,65,23580,1,13,10,4,4,1,0,0,40,-1.0,21862
6,40,367533,6,10,2,5,4,0,2580,0,40,-1.0,28961
6,31,291052,6,10,10,5,4,0,0,2051,40,-1.0,6719
6,39,142707,6,11,2,5,4,0,0,0,40,-1.0,11045
6,37,200598,6,12,4,5,4,0,0,1740,45,-1.0,19294
8,27,52156,6,10,9,5,4,0,0,0,60,-1.0,7207
6,27,274964,3,13,11,4,4,0,0,0,65,-1.0,14351
6,24,227594,3,10,12,2,4,1,0,0,20,-1.0,27818
6,19,177945,3,10,12,2,4,0,0,0,25,-1.0,28655
6,23,33423,3,10,12,4,4,1,0,0,30,-1.0,25226
6,41,255044,1,13,8,4,4,1,0,0,55,-1.0,2768
6,34,265807,6,9,5,5,4,0,0,2051,55,-1.0,30617
6,30,124020,2,9,10,4,4,0,0,0,40,-1.0,12365
6,37,126569,6,14,8,5,4,0,0,1977,40,1.0,18715
8,47,36169,6,14,4,5,4,0,0,0,60,1.0,14654
6,37,38948,6,9,4,5,4,0,0,0,50,1.0,24998
6,24,89347,3,7,2,4,4,1,0,0,40,-1.0,23219
6,25,151810,3,9,2,4,3,0,0,0,28,-1.0,7616
6,40,105936,6,9,12,1,4,1,5013,0,20,-1.0,2809
0,55,126117,5,9,12,4,4,0,0,0,40,-1.0,20844
6,19,148644,3,9,10,2,4,1,0,0,40,-1.0,12474
0,32,190290,6,9,11,5,4,0,0,0,40,-1.0,6555
6,51,153486,6,9,2,5,4,0,0,0,45,1.0,24450
6,25,234190,3,10,12,4,4,0,0,0,35,-1.0,15162
6,21,211968,3,10,12,2,4,1,0,1762,28,-1.0,31994
6,36,203482,6,9,2,5,4,0,0,0,40,-1.0,3429
0,40,30759,6,11,11,5,4,0,0,0,60,-1.0,28122
0,71,163293,6,15,11,5,4,0,0,0,2,-1.0,6176
6,17,143791,3,6,0,2,3,1,0,0,12,-1.0,19481
6,37,259785,6,14,8,5,4,0,0,0,50,1.0,6604
6,64,298301,6,9,0,5,4,0,0,0,40,-1.0,10745
6,44,101214,1,13,12,3,4,0,0,0,44,1.0,21172
6,53,242606,6,9,5,5,4,0,0,0,40,-1.0,334
1,42,293791,6,13,8,5,4,0,0,0,50,1.0,2430
6,23,151910,3,13,2,2,4,1,0,1719,40,-1.0,28174
8,50,154779,1,10,10,4,3,1,0,0,40,-1.0,9419
6,20,138352,3,9,0,0,4,0,0,0,30,-1.0,25741
6,50,240496,1,10,14,4,4,1,0,0,36,-1.0,22212
6,34,106014,3,10,0,4,4,0,0,0,40,-1.0,8811
6,29,161857,2,9,0,4,0,1,0,0,40,-1.0,22357
6,19,201743,3,10,0,2,4,1,0,0,15,-1.0,26643
6,54,163826,3,9,4,4,4,0,0,0,40,-1.0,10513
6,17,221403,3,8,0,2,3,0,0,0,18,-1.0,5803
6,46,132912,6,9,12,5,4,0,0,0,45,1.0,12318
6,47,111961,6,9,0,1,3,1,0,0,30,-1.0,18075
6,48,299291,6,9,5,5,4,0,0,0,44,-1.0,15351
2,41,217921,6,5,7,1,1,1,0,0,40,-1.0,14665
1,45,90803,6,10,10,5,4,0,0,0,40,-1.0,20193
1,19,194260,3,10,10,2,4,1,0,0,15,-1.0,24440
8,45,188823,6,14,4,5,4,0,0,0,50,1.0,15670
1,33,163110,3,13,4,4,4,0,0,0,20,-1.0,11929
2,29,189765,6,3,7,1,4,1,0,0,40,-1.0,14972
6,34,173524,0,9,10,3,4,1,0,0,40,-1.0,12096
6,33,309630,6,9,0,5,4,0,0,0,40,-1.0,7894
6,24,51799,6,9,10,1,3,1,0,0,40,-1.0,6803
8,56,216851,6,13,14,5,4,0,0,0,40,1.0,25
6,22,198148,3,10,10,2,4,0,0,0,50,-1.0,3799
6,20,391679,3,9,12,0,4,0,0,0,60,-1.0,29880
6,21,197182,3,12,4,4,4,1,0,0,40,-1.0,9199
6,51,128143,6,10,13,5,4,0,0,0,40,1.0,2242
0,45,58683,6,10,5,5,4,0,0,0,40,-1.0,23540
1,52,303462,0,10,9,3,4,0,0,0,40,-1.0,6877
6,53,246117,6,9,13,5,4,0,0,0,40,-1.0,22756
4,35,89622,6,10,12,5,4,0,0,0,50,1.0,30444
6,73,153127,5,10,6,3,4,1,0,0,10,-1.0,11137
6,45,59380,0,13,8,4,4,1,0,0,55,-1.0,8023
6,38,309230,6,10,13,5,4,0,0,0,40,1.0,28974
6,27,132805,3,6,12,0,4,0,0,1980,40,-1.0,28503
6,26,212798,3,13,8,4,4,1,0,0,45,-1.0,22125
6,50,28952,6,10,12,1,4,1,0,0,39,-1.0,31096
6,25,212304,3,9,2,3,4,0,0,0,40,-1.0,28349
6,49,204629,6,13,8,5,4,0,0,0,40,1.0,4261
6,30,381645,3,13,4,4,4,0,0,0,50,-1.0,5666
6,30,70377,1,9,4,2,4,1,0,0,40,-1.0,274
6,32,113364,3,10,10,4,4,0,0,0,30,-1.0,23687
8,43,113324,6,13,4,5,4,0,0,0,40,1.0,26176
0,42,27661,6,13,12,5,4,0,0,0,45,-1.0,16324
2,43,116632,6,10,7,5,4,0,0,0,45,1.0,8639
2,19,291509,3,8,7,2,4,0,0,0,28,-1.0,13563
6,42,334522,6,9,1,5,3,0,0,0,40,-1.0,11480
6,39,184659,6,9,2,5,4,0,0,0,40,-1.0,2192
6,35,385847,6,10,13,5,4,0,0,0,40,-1.0,23804
6,47,148884,6,9,5,5,4,0,0,0,60,-1.0,11505
2,40,84232,3,9,7,4,4,1,0,0,4,-1.0,9335
6,40,202872,6,9,12,1,4,1,0,0,40,1.0,28035
8,40,95639,3,9,13,0,2,0,0,0,40,-1.0,17577
5,50,343014,6,10,8,5,3,0,0,0,40,-1.0,29111
0,41,117012,3,14,8,4,4,1,0,0,55,-1.0,28403
6,34,157165,1,10,0,3,4,1,0,0,40,-1.0,3562
6,41,192107,6,13,13,5,4,0,0,0,40,-1.0,20879
1,73,74040,1,4,0,4,1,1,0,0,40,-1.0,9563
6,43,221172,1,13,8,4,4,0,0,0,35,-1.0,27357
1,51,68898,1,11,14,4,4,0,0,2444,39,1.0,10611
6,28,149652,3,6,0,2,3,1,0,0,30,-1.0,23474
5,65,179985,1,9,10,4,4,1,0,0,40,-1.0,26685
6,40,168071,1,12,4,4,4,0,0,0,50,-1.0,30541
8,45,199590,6,10,13,5,4,0,0,1887,40,1.0,30743
6,19,112432,6,9,1,5,4,0,0,0,58,-1.0,8940
0,43,190044,6,9,12,5,4,0,0,0,40,-1.0,5360
6,36,321760,3,13,10,4,4,1,0,0,17,-1.0,14462
8,41,195258,6,10,9,5,4,0,0,0,40,1.0,1082
6,21,45607,3,10,0,2,4,1,0,0,40,-1.0,17270
6,20,259496,3,10,12,2,4,1,0,0,20,-1.0,19502
0,41,112362,6,9,11,5,4,0,0,0,38,-1.0,27188
4,47,186410,3,15,0,4,4,0,0,0,60,1.0,22992
6,46,216666,6,3,2,5,4,0,0,0,40,-1.0,56
5,46,219293,6,9,10,5,3,0,0,0,80,1.0,29657
6,47,105381,1,9,12,4,4,1,0,0,40,-1.0,21437
6,52,124993,3,9,13,2,4,0,0,0,55,-1.0,5934
6,42,284758,1,9,8,3,4,1,0,0,40,-1.0,30401
6,50,171225,6,13,8,5,1,0,0,0,40,1.0,16315
2,53,155233,6,8,7,1,4,1,0,0,40,-1.0,31221
6,19,301911,3,10,12,2,1,0,0,0,35,-1.0,30976
6,48,336540,6,9,12,5,4,0,0,0,40,-1.0,24860
6,32,185732,1,7,0,3,4,1,0,0,40,-1.0,20047
6,31,381153,3,10,8,3,4,0,0,0,60,-1.0,9760
6,35,359131,6,13,4,1,4,1,7298,0,8,1.0,7898
6,35,190728,1,9,4,3,4,1,0,0,40,-1.0,23142
8,39,222572,3,14,4,3,4,1,0,0,43,-1.0,9509
6,38,103323,6,10,13,5,4,0,7688,0,40,1.0,26962
8,46,200947,6,13,9,5,4,0,0,0,40,1.0,26106
6,28,88419,3,9,8,4,1,1,0,0,40,-1.0,163
6,45,20534,6,10,2,5,4,0,0,0,84,1.0,26406
6,27,287476,3,9,13,4,3,0,3325,0,40,-1.0,24750
6,22,271274,3,7,12,4,4,1,0,0,40,-1.0,5232
4,52,114758,6,13,12,5,4,0,15024,0,50,1.0,20136
8,30,168387,3,13,8,2,4,0,0,0,40,-1.0,27648
1,21,173324,3,10,0,2,3,0,0,0,20,-1.0,13475
5,34,189944,3,10,10,4,3,1,0,0,72,-1.0,8376
1,48,353824,6,9,9,5,4,0,0,0,72,1.0,24680
1,45,102308,6,10,8,5,4,0,0,0,40,-1.0,2606
6,32,81528,3,9,1,0,4,0,0,0,60,-1.0,2625
0,34,175697,6,11,13,5,4,0,0,0,75,-1.0,9989
1,31,110714,3,10,0,2,4,1,0,0,37,-1.0,32295
6,39,347960,3,15,4,4,4,1,14084,0,35,1.0,24183
6,21,196508,3,10,12,2,3,1,0,0,40,-1.0,18448
2,78,83511,6,4,7,5,4,0,0,0,40,-1.0,11255
6,24,159580,3,13,0,2,3,1,0,0,75,-1.0,10588
1,65,209280,6,14,4,5,4,0,6514,0,35,1.0,1641
2,29,65372,1,10,7,3,4,1,0,0,40,-1.0,30589
6,20,165097,3,9,13,4,4,0,0,0,40,-1.0,30557
6,27,255582,3,9,2,4,4,1,0,0,40,-1.0,5575
8,45,93535,1,14,4,3,4,1,0,0,40,-1.0,18970
6,52,124591,3,9,1,3,4,0,0,0,40,-1.0,12701
6,26,31290,6,9,10,1,4,1,0,0,40,1.0,3119
6,44,32185,3,9,5,3,4,0,0,0,70,-1.0,973
6,39,184801,6,13,4,5,4,0,0,0,40,1.0,17319
5,29,106179,3,10,4,4,4,1,0,1408,40,-1.0,29634
6,20,148940,3,9,1,2,4,0,0,0,40,-1.0,29832
6,25,60485,3,10,10,2,4,1,0,0,30,-1.0,6079
6,60,320376,6,4,2,1,4,1,0,0,40,-1.0,27859
6,59,146391,6,16,4,5,4,0,0,0,50,1.0,19464
6,39,200153,1,13,10,4,4,0,0,0,40,-1.0,26048
2,19,71592,3,10,7,2,1,1,0,0,40,-1.0,26665
6,35,81259,3,13,10,4,4,1,0,0,43,-1.0,16841
1,30,137613,6,14,4,5,1,0,0,0,20,-1.0,22937
6,31,154297,3,9,12,3,3,1,0,0,24,-1.0,20420
6,56,226985,6,12,0,5,4,0,0,0,50,-1.0,15182
6,47,121124,6,5,2,5,4,0,0,0,40,-1.0,8773
6,26,151626,3,13,4,4,3,1,0,0,45,-1.0,26884
6,44,172032,6,11,10,5,4,0,7298,0,51,1.0,18116
6,27,263552,3,9,10,4,4,0,0,0,50,-1.0,13750
0,39,188335,6,9,11,5,4,0,0,0,40,-1.0,28138
0,44,90021,6,9,13,5,4,0,0,0,30,-1.0,16717
6,55,184882,6,11,5,5,4,0,5178,0,50,1.0,29631
8,46,238162,6,12,9,5,4,0,0,1887,50,1.0,31305
5,55,88876,6,14,8,5,1,0,0,0,60,1.0,13477
6,49,125421,6,9,13,1,4,1,0,0,40,1.0,1307
6,27,335421,3,13,4,4,4,1,0,0,20,-1.0,10839
6,33,150570,6,13,4,5,4,0,3103,0,43,1.0,12146
2,62,186611,3,9,7,4,4,0,0,0,40,-1.0,31685
6,28,204600,0,9,9,0,4,0,0,0,40,-1.0,24197
6,27,161155,6,9,0,5,4,0,0,0,40,-1.0,17658
6,24,152189,3,9,13,2,4,0,0,0,40,-1.0,5680
6,34,134886,3,10,10,4,4,1,0,0,40,-1.0,5020
4,40,225165,6,9,8,5,4,0,0,0,40,-1.0,23148
4,35,65624,6,13,8,5,4,0,0,0,50,1.0,29673
6,43,147110,3,10,10,3,4,0,0,0,48,1.0,3719
6,26,206600,3,13,13,2,4,0,0,0,40,-1.0,17905
6,33,33117,6,12,9,5,4,0,0,0,40,-1.0,31687
6,35,342768,6,9,13,5,4,0,0,0,40,-1.0,6504
6,27,177398,3,9,0,3,4,1,0,0,64,-1.0,32490
2,22,287988,3,10,7,4,4,0,0,0,15,-1.0,18349
0,48,328606,1,15,4,3,4,0,14084,0,63,1.0,10322
8,46,272780,6,10,4,5,4,0,0,0,24,-1.0,1830
6,53,29658,6,9,13,5,4,0,0,0,40,1.0,4829
6,22,203715,3,10,10,2,4,0,0,0,40,-1.0,32497
6,33,168981,3,11,4,3,4,1,0,0,55,-1.0,19409
6,58,570562,5,9,12,4,4,0,0,0,38,-1.0,27585
5,42,141459,0,9,0,0,3,1,0,0,40,-1.0,1562
6,43,295510,6,9,8,5,4,0,0,0,45,1.0,9895
8,51,203334,1,16,8,4,4,1,0,0,45,1.0,32399
6,51,49017,5,9,0,4,4,1,0,0,24,-1.0,9951
6,40,214891,2,13,5,2,0,0,0,0,45,-1.0,22658
4,50,195322,0,16,4,4,4,0,0,0,40,1.0,644
1,49,31650,6,13,4,0,4,1,0,0,45,-1.0,10591
8,42,193537,2,4,0,4,4,1,0,0,35,-1.0,23423
0,29,125190,6,9,13,5,4,0,0,0,40,-1.0,2471
6,23,265356,3,13,8,3,4,0,0,0,40,-1.0,26732
5,33,615893,6,14,5,5,3,0,0,0,40,-1.0,15726
0,41,200574,6,15,4,5,4,0,0,1977,60,1.0,8879
6,41,107306,3,9,8,4,4,0,2174,0,40,-1.0,1802
6,20,74631,3,10,12,4,4,1,0,0,50,-1.0,1047
6,37,187589,6,9,1,5,4,0,5178,0,40,1.0,29035
6,38,450924,6,8,0,5,4,0,3942,0,40,-1.0,9890
4,56,165881,6,9,12,5,4,0,0,0,50,1.0,14198
6,36,32958,0,10,10,0,4,1,0,0,40,-1.0,6834
6,20,282579,3,10,0,4,4,0,0,0,40,-1.0,12757
6,61,143800,6,6,5,5,4,0,0,0,50,1.0,24043
6,51,154342,6,14,4,5,4,0,7688,0,45,1.0,30222
6,80,157778,5,14,4,4,4,1,0,0,10,-1.0,5288
6,22,29810,3,10,5,2,4,1,0,0,30,-1.0,19325
0,57,327901,6,6,13,5,4,0,0,0,40,-1.0,13873
6,43,119721,6,13,8,5,4,0,0,0,40,-1.0,26108
6,46,160061,6,10,2,5,3,0,0,0,40,-1.0,7340
6,38,199816,1,9,2,2,4,0,0,0,40,-1.0,11601
1,34,177331,6,10,4,5,3,0,4386,0,40,1.0,20435
6,32,283400,3,9,2,4,4,1,0,0,40,-1.0,25664
6,62,77884,6,9,12,5,1,0,0,0,40,-1.0,12570
6,36,180859,6,11,1,5,4,0,0,0,38,-1.0,12634
8,52,175339,6,13,9,5,4,0,0,0,40,1.0,31762
6,59,140569,0,10,12,4,4,0,14084,0,60,1.0,14512
6,23,348092,3,9,5,2,3,0,0,0,40,-1.0,4177
6,20,176321,3,10,10,0,4,1,0,0,20,-1.0,32357
6,45,225456,6,13,4,5,4,0,0,1977,40,1.0,13716
6,50,266945,6,9,2,1,4,1,3137,0,40,-1.0,23193
8,44,150171,1,9,10,3,4,1,0,0,40,-1.0,32352
6,20,138768,3,9,5,2,4,0,0,0,30,-1.0,808
6,31,473133,6,14,4,5,4,0,5178,0,40,1.0,17041
8,60,204062,6,14,4,5,4,0,0,0,48,1.0,16626
6,32,128016,2,9,0,3,4,1,0,0,20,-1.0,6864
6,25,178421,3,13,0,4,4,1,0,0,20,-1.0,12109
6,79,120707,6,16,4,5,4,0,20051,0,35,1.0,6169
6,35,36989,1,9,13,3,4,0,0,0,40,-1.0,17914
6,30,504725,3,6,12,0,4,0,0,0,18,-1.0,3795
5,60,129379,6,10,14,5,4,0,0,0,40,-1.0,24427
6,55,164857,1,10,2,2,4,0,0,0,40,-1.0,26690
6,22,110677,0,10,0,2,4,1,0,0,40,-1.0,11857
5,58,72998,1,7,13,4,3,1,14084,0,40,1.0,30208
6,20,170800,3,10,10,2,4,1,0,0,15,-1.0,6170
6,29,406662,3,9,1,4,4,0,0,0,40,-1.0,3239
5,49,105586,6,11,13,5,1,0,0,0,40,1.0,9775
6,26,292353,6,4,2,5,0,0,0,0,40,-1.0,3632
0,42,195897,6,9,13,5,4,0,0,0,40,-1.0,13803
6,34,36069,6,9,13,5,4,0,3908,0,46,-1.0,10409
6,24,90046,0,13,8,4,4,1,0,0,40,-1.0,18961
2,62,266037,6,10,7,5,4,0,0,0,40,-1.0,12621
6,48,265192,6,9,13,5,4,0,0,0,45,-1.0,26458
6,47,115813,0,12,10,3,4,1,0,0,57,-1.0,23062
4,51,338836,6,10,8,5,4,0,0,0,40,1.0,15119
6,30,340899,3,15,4,4,4,0,0,1590,80,-1.0,30810
6,52,127749,6,9,5,5,4,0,0,0,50,-1.0,7876
6,67,231559,6,15,4,5,4,0,20051,0,48,1.0,533
6,28,114158,3,10,10,2,4,1,0,0,26,-1.0,27788
6,55,116442,3,9,12,4,4,0,0,0,38,-1.0,773
5,40,36885,3,10,10,4,4,1,0,0,50,-1.0,23373
0,24,186831,3,10,8,4,3,0,0,0,45,-1.0,15948
6,24,258120,3,13,12,4,4,0,0,0,55,-1.0,6630
1,61,151459,3,6,0,4,3,1,0,0,38,-1.0,11751
6,34,153942,6,11,12,5,4,0,0,0,40,-1.0,27434
6,25,118088,3,9,13,3,4,0,0,0,40,-1.0,12145
6,18,434430,3,9,4,4,4,0,0,0,30,-1.0,28166
6,48,209182,0,1,0,3,4,1,0,0,40,-1.0,25079
6,68,191581,3,14,4,4,4,1,3273,0,40,-1.0,27237
1,48,44434,6,14,4,5,4,0,0,0,61,1.0,25903
6,35,161637,6,16,4,5,1,0,0,1902,40,1.0,24136
2,47,111563,1,11,7,4,4,0,0,0,40,-1.0,3252
8,29,280344,6,10,5,5,4,0,0,0,40,-1.0,15937
6,38,698363,6,9,13,5,4,0,0,0,40,-1.0,15705
0,29,184710,6,9,13,5,4,0,0,0,40,-1.0,24780
6,67,197865,1,10,10,4,4,1,0,0,40,-1.0,5174
6,62,141308,3,10,10,4,4,1,0,0,40,-1.0,19056
8,43,330174,6,9,13,5,4,0,0,0,40,-1.0,22132
6,38,430035,6,5,11,5,4,0,0,0,54,-1.0,29921
6,22,208946,3,10,10,2,4,0,0,0,25,-1.0,8197
6,33,106976,1,9,0,3,4,1,0,0,40,-1.0,20683
5,37,419053,1,9,13,4,4,0,0,0,40,-1.0,14316
6,62,254534,6,10,12,5,4,0,0,0,40,-1.0,31754
1,43,345969,6,15,4,5,4,0,0,0,50,1.0,14721
6,31,329301,1,9,5,4,4,0,0,0,55,-1.0,3459
6,42,200574,6,10,12,5,4,0,0,0,40,-1.0,2900
2,40,162108,1,13,7,4,4,1,0,0,50,-1.0,3436
6,34,143582,3,10,10,4,1,1,0,0,35,-1.0,31731
6,46,503923,6,9,2,5,3,0,4386,0,40,1.0,3474
2,48,175653,1,12,7,4,4,1,14084,0,40,1.0,17745
2,26,221626,6,13,7,1,4,1,0,0,40,-1.0,16791
6,35,953588,6,9,8,1,4,1,0,0,40,1.0,20471
2,28,205562,3,14,7,4,3,1,0,0,40,-1.0,16584
4,29,87745,3,10,8,4,4,0,0,0,60,-1.0,9595
6,17,114420,3,7,12,2,4,1,0,0,30,-1.0,8348
6,35,167140,6,13,4,5,4,0,5013,0,40,-1.0,10896
6,26,245465,3,12,12,2,4,0,0,0,30,-1.0,12073
6,44,98779,6,6,2,5,4,0,4386,0,60,-1.0,8116
0,44,277783,3,14,11,2,4,0,0,0,99,-1.0,10463
8,54,186884,6,10,5,5,3,0,0,0,30,-1.0,5532
6,20,138938,3,10,4,2,4,1,0,0,10,-1.0,24480
6,28,263614,6,13,8,5,4,0,0,0,40,1.0,11105
6,45,357540,6,13,12,5,4,0,0,2002,55,-1.0,21621
5,64,316246,1,13,10,4,3,1,0,0,40,-1.0,19289
6,25,135645,3,14,12,4,4,0,0,0,20,-1.0,2618
6,37,210945,6,9,1,5,4,0,0,0,24,-1.0,7727
6,22,284317,3,12,10,4,4,1,0,0,40,-1.0,980
4,73,191540,6,13,12,5,4,0,0,0,50,1.0,24389
6,36,146412,1,10,10,3,4,1,0,0,40,-1.0,10537
6,22,72310,3,9,5,4,4,0,0,0,70,-1.0,6114
6,53,72257,6,10,8,5,4,0,0,0,55,-1.0,29808
8,22,412316,3,9,1,2,3,0,0,0,40,-1.0,26942
2,34,205256,6,9,7,5,4,0,2885,0,80,-1.0,16283
6,46,239439,0,9,2,2,3,1,0,0,40,-1.0,7186
6,45,138626,1,10,8,4,4,0,0,1876,50,-1.0,7144
8,27,133495,3,9,4,2,4,0,0,0,40,-1.0,23015
2,42,109912,3,12,7,0,4,1,0,0,40,-1.0,18564
6,46,213611,2,4,6,3,4,1,0,1594,24,-1.0,12840
6,26,160261,3,14,4,4,1,0,0,0,20,-1.0,30845
6,23,200318,3,12,10,4,4,1,0,0,20,-1.0,14781
6,38,150601,0,6,10,3,4,0,0,3770,40,-1.0,15932
6,37,86150,6,13,0,1,1,1,0,0,30,1.0,2065
6,46,309895,0,10,10,3,4,1,0,0,40,-1.0,2108
0,47,83064,6,13,11,5,4,0,0,0,60,-1.0,4846
0,50,172281,6,9,8,5,4,0,7688,0,50,1.0,22413
0,49,192203,6,5,13,5,4,0,0,0,40,-1.0,28558
6,24,194630,3,13,14,4,4,0,0,0,35,-1.0,16601
6,35,299353,3,9,0,3,3,1,0,0,40,-1.0,25425
6,54,511668,6,16,8,5,4,0,0,1977,43,1.0,27807
6,42,169995,6,10,4,5,4,0,0,0,45,-1.0,32059
6,37,112554,6,9,12,5,4,0,0,0,45,-1.0,3430
6,33,169973,0,11,9,4,4,1,0,0,40,-1.0,27302
6,31,59083,6,10,0,5,4,0,0,1672,50,-1.0,2901
6,40,138975,6,9,13,5,4,0,0,0,56,-1.0,28574
6,44,62258,3,7,0,4,4,1,0,0,40,-1.0,27677
6,37,79586,6,13,8,5,1,0,0,0,40,-1.0,15867
2,28,37215,3,13,7,2,4,0,0,0,45,-1.0,3939
6,26,34402,3,13,10,4,4,0,0,0,45,-1.0,2794
1,38,200289,6,16,4,5,1,0,0,0,40,-1.0,7316
6,27,115831,6,10,0,5,4,0,0,0,40,-1.0,1270
6,20,70240,3,9,12,2,1,1,0,0,24,-1.0,4535
6,28,207473,6,10,5,5,4,0,0,0,40,-1.0,21106
6,26,137367,3,10,1,0,1,0,0,0,44,-1.0,11246
6,29,67218,6,13,4,5,4,0,0,0,40,1.0,14707
6,63,174826,1,9,0,4,4,1,0,0,40,-1.0,31780
1,42,202011,3,10,8,4,4,1,0,0,40,-1.0,12677
6,23,203003,3,4,13,4,4,0,0,0,25,-1.0,7050
6,30,185177,6,13,8,5,4,0,0,0,43,-1.0,8615
6,35,36270,1,9,13,4,4,0,0,0,60,-1.0,207
2,51,172175,3,16,7,4,4,0,0,2824,40,1.0,16393
6,46,138626,6,10,13,5,4,0,0,0,40,-1.0,2642
6,29,276345,3,9,4,4,4,1,0,0,50,-1.0,21592
4,49,289707,0,9,0,4,4,0,0,0,45,-1.0,4172
6,56,208451,6,13,4,5,4,0,0,0,40,1.0,13337
0,55,193374,1,9,13,4,4,0,0,0,40,-1.0,19584
6,29,320451,3,9,9,4,1,0,0,0,40,-1.0,17013
6,25,203871,6,11,4,1,4,1,0,1887,40,1.0,13404
8,57,47392,6,9,8,5,4,0,0,0,40,1.0,20042
6,30,144593,3,9,0,4,3,0,0,0,40,-1.0,18542
0,39,55568,6,13,11,1,4,1,0,0,50,-1.0,29168
0,53,105478,6,13,8,5,4,0,0,2415,40,1.0,26867
6,36,182013,1,10,14,3,4,1,0,0,40,-1.0,27856
6,22,325179,3,10,4,2,4,0,0,0,50,-1.0,29940
6,35,143058,6,9,2,5,4,0,0,0,60,1.0,11009
0,50,44368,6,9,12,5,4,0,15024,0,55,1.0,3445
5,46,44706,1,13,4,3,4,1,0,0,50,1.0,29014
6,45,229516,2,9,13,4,4,0,0,0,72,-1.0,11279
6,19,574271,3,9,1,2,4,0,0,0,28,-1.0,23996
